Bin	Contig	GC	Length	Coverage	Lineage	Completeness	Contamination	Strain.heterogeneity
008	k141_949	44.529506347644535	41669	28.700175	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_15663	43.273712054414915	15878	24.2312125	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_9655	42.1321236178055	3527	48.43204165	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7012	40.123456790123456	1296	70.646165	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7015	49.40855323020928	1099	88.908849	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20301	45.596085409252666	2248	87.221645	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20305	42.409854115056426	14532	21.3811015	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1028	39.74989749897499	14634	23.115473	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_2949	44.35674822415154	1267	67.91271	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1042	44.762971257932065	13395	27.479162	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7045	43.46489589348188	58882	24.79277	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5066	39.893143365983974	1123	65.730216075	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1088	44.30502515608899	16497	26.4115125	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1096	45.30698659139026	1417	19.943173599999998	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_13723	45.54612937433723	1886	109.48732650000001	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20451	40.668775417984634	2213	21.10858	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1116	42.919525888958205	1603	33.146590975	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_18672	39.61824953445065	2148	16.20895955	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_18673	36.4907819453274	4719	53.07277415	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20470	45.482110369921166	1649	63.786187999999996	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5073	42.35890474264919	69244	23.3991815	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1177	45.806127574083376	1991	96.4149935	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1185	32.34536082474227	4656	31.54383	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_13837	41.86046511627907	2623	21.65628825	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1220	45.98470363288719	1046	59.063057	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_9776	43.19664492078285	15022	24.482147	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20483	45.76400412611562	22297	22.195985	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_13861	42.97776744906655	12909	56.692922	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_13897	44.19723391461214	1663	29.6649053	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_2955	43.812709030100336	1196	41.4612819	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_13934	44.60942543576501	1549	44.9549674	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_2969	46.226821905993965	2319	65.56593000000001	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20550	37.06086095992083	2021	6.567076849999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20561	43.09169764560099	3228	33.679338	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20566	43.81395348837209	1075	28.74919	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_11856	43.215613382899626	1076	54.12419075	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5089	39.722909799045084	85243	23.247652	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_9889	44.69954742162466	30271	23.047573764800003	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_19050	43.14314314314314	4995	35.7177503	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5137	43.15436241610738	1490	36.308583750000004	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20640	45.6442831215971	3306	29.87864455	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_11945	38.179596823457544	3274	25.1686935	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_9953	43.25429272281276	1223	56.027027999999994	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_9954	35.15625	1920	9.1237289	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1420	40.01366820433965	5853	25.435297	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_9957	34.048442906574394	1445	31.5513515	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5182	47.842056932966024	1089	63.967518	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5187	43.4974283614989	1361	23.668043	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_9984	33.74961925068535	3283	11.8739231	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7166	39.13194444444444	2880	28.25750819	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_19175	40.049958368026644	1201	18.593245	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10012	36.40167364016737	1912	63.12287	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5206	39.49000689179876	1451	15.1225975	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1471	40.178381822042894	9418	25.4867285	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7169	43.26111963190184	10432	27.7446025	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1475	42.36822840409956	5464	12.157979065000001	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20709	45.405306718597856	16432	22.088749	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20735	41.162227602905574	1652	21.52629942	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1503	42.40353697749196	4976	25.64339	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7190	34.87068965517241	2320	13.775344885	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_13994	36.71607753705815	1754	16.897443985	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10076	41.03992571959146	1077	92.358685	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20771	39.0547263681592	2412	28.9305915	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20814	44.822256568778975	1294	45.8168717	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14044	39.20295533415426	8933	34.3741875	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7239	42.33253588516747	8360	24.7933615	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10196	40.57480980557904	1183	15.39641765	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_12044	43.09454300471592	8906	30.39789739	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_12063	37.04035874439462	1115	18.6580307	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_20970	39.367396593673966	2055	71.2194219	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1609	38.856440209037814	13012	64.86126	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1618	47.662485746864306	1754	47.0115311	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14069	38.03844784620862	5618	25.69796901	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_19330	43.56501103883071	84701	24.543015	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7240	43.29017112315257	67729	24.01405	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_19331	44.02424242424242	12375	31.9187315	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_21077	30.319445550864337	12553	29.992905	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_15829	42.57932446264074	11724	49.502117	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7242	40.959682571707184	29739	31.086265	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14118	42.507552870090635	19860	41.196955	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10303	35.02673796791444	2992	13.1703025	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_3031	43.45105051408136	2237	20.714422	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10325	44.5950643030935	2877	19.715805	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_3049	46.09731876861966	5035	25.9031727	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_21088	43.08290480371253	23919	31.5562075	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14150	37.721893491124256	4732	25.2298125	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10356	39.10016068559186	1867	52.482526875	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14168	44.9779042768332	13351	28.588516	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_15865	37.59091715451481	5637	25.795334	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_21090	42.032332563510394	26846	15.968066	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5332	32.30691569914185	1981	17.2758057	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14219	43.75843454790823	2964	19.902275	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_21113	44.40298507462687	5360	44.319002999999995	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7356	41.31736526946108	1169	61.394013	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10380	35.79232017306652	9245	13.23617364	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1697	40.561171858881785	4847	23.680539775	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_21147	46.422827496757456	19275	25.29511	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_15918	43.36210439786272	2433	25.300701	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10444	39.85946981794954	3131	30.9847375	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_15934	40.07797270955166	35910	22.107675	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10617	43.521388716677	1613	44.403966999999994	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_15962	40.74056052938887	20552	29.94084	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14267	44.566638693182924	102478	23.3446025	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14303	44.06392694063927	1314	18.6112535	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10693	45.97924773022049	1542	16.91954	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14306	43.10199494239955	3559	24.448225100000002	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_10714	41.798501248959205	1201	68.72930050000001	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_15982	33.13272786956997	9139	13.062299	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7385	45.0014512584484	24117	28.102766	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14357	40.44943820224719	6764	21.1984428	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14373	44.72190692395006	1762	65.17742199999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7408	41.43763213530655	1892	25.094144215	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_1820	41.96378570095203	5357	12.271269700000001	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_21265	43.00572022880915	1923	19.556402199999997	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_12102	33.9922647185217	2327	13.0103354965	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5426	38.800628172820566	27381	28.138959500000002	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5428	40.81287044877222	1181	35.9219222	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_21394	41.94033302497687	8648	24.4039785	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5438	41.104126810603994	3659	26.025789999999997	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_21436	30.980066445182725	1204	31.8975335	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_16151	44.66868957730576	28342	25.15194	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5445	45.79226686884003	1319	31.227545	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5453	44.04891304347826	3680	50.2808795	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14569	41.254544812736064	28329	21.857945	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7493	40.56156557675945	8227	24.84202	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5587	37.4852032092595	7603	24.0718509	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_2050	38.451579492490936	3862	10.80468775	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_12185	44.28434197886648	1041	61.6627373	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_3089	36.11111111111111	2700	39.72451	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7555	43.04781585053947	59039	23.188465	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_12204	38.54038540385404	2439	27.0705538035	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7582	43.4819897084048	1166	43.1107298	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5613	36.17291799109981	1573	14.0449754	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_3120	35.02643195814486	18349	13.725726735	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_2110	42.93309703145769	4514	26.2260542	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_12320	47.75747508305648	1204	14.928368299999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5660	41.25799573560768	1876	28.382387	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_16214	41.137440758293835	1055	38.3812152	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_3150	39.862053864681414	9134	43.487423	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_16225	40.84307474318101	2823	16.40142115	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_3156	49.226885452824234	3169	83.15187	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_16231	36.93098384728341	1362	49.48102435	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_3164	39.09149072296865	1563	70.1518	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_5705	36.63689453795946	5822	13.060384225	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_14672	40.26019690576653	2844	19.7273556	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_16260	41.06347438752784	3592	187.13103	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_7665	41.523809523809526	1050	40.068887749999995	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_3227	42.19495569188821	4401	32.3120447	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_12416	42.18581202736766	5554	37.8861025	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_16315	44.80356106057673	5167	23.1195925	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
008	k141_3252	41.5445321307779	1774	30.028633	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;;;;	98.08	9.40	0.00
