target_id	1-T2A_S26_L005001.fastq_length	1-T2A_S26_L005001.fastq_eff_length	1-T2A_S26_L005001.fastq_est_counts	1-T2A_S26_L005001.fastq_tpm	2-T2B_S37_L005001.fastq_length	2-T2B_S37_L005001.fastq_eff_length	2-T2B_S37_L005001.fastq_est_counts	2-T2B_S37_L005001.fastq_tpm	3-T2C2_S40_L005001.fastq_length	3-T2C2_S40_L005001.fastq_eff_length	3-T2C2_S40_L005001.fastq_est_counts	3-T2C2_S40_L005001.fastq_tpm	7-T4A_S44_L005001.fastq_length	7-T4A_S44_L005001.fastq_eff_length	7-T4A_S44_L005001.fastq_est_counts	7-T4A_S44_L005001.fastq_tpm	8-T4B_S45_L005001.fastq_length	8-T4B_S45_L005001.fastq_eff_length	8-T4B_S45_L005001.fastq_est_counts	8-T4B_S45_L005001.fastq_tpm	9-T4C_S46_L005001.fastq_length	9-T4C_S46_L005001.fastq_eff_length	9-T4C_S46_L005001.fastq_est_counts	9-T4C_S46_L005001.fastq_tpm	13-T6A_S30_L005001.fastq_length	13-T6A_S30_L005001.fastq_eff_length	13-T6A_S30_L005001.fastq_est_counts	13-T6A_S30_L005001.fastq_tpm	14-T6B2_S31_L005001.fastq_length	14-T6B2_S31_L005001.fastq_eff_length	14-T6B2_S31_L005001.fastq_est_counts	14-T6B2_S31_L005001.fastq_tpm	15-T6C_S32_L005001.fastq_length	15-T6C_S32_L005001.fastq_eff_length	15-T6C_S32_L005001.fastq_est_counts	15-T6C_S32_L005001.fastq_tpm
k141_16878_1016_2173_-	1149	828.203	131	8.48236	1149	770.303	169	22.3635	1149	757.176	107	22.5267	1149	862.948	272	21.3516	1149	834.428	398	26.2484	1149	837.599	368	26.4969	1149	828.609	646	73.3946	1149	859.601	798	77.4814	1149	897.844	699	79.5132
k141_16878_117_812_+	693	676.072	13	1.03117	693	646.34	24	3.785	693	668.762	13	3.09872	693	805.15	15	1.262	693	748.307	62	4.55953	693	727.803	37	3.06599	693	726.823	136	17.6154	693	796.488	159	16.6613	693	823.065	151	18.7372
k141_16878_2500_2628_-	126	20.9037	0	0	126	19.3232	1	5.27518	126	21.5849	0	0	126	22.1751	5	15.2739	126	24.1177	3	6.84533	126	28.6993	7	14.7099	126	24.5313	7	26.8633	126	28.5325	5	14.6259	126	28.6369	9	32.0981
k141_16878_2696_2771_+	75	10.4094	0	0	75	9.05525	0	0	75	10.8386	0	0	75	8.93878	0	0	75	10.7595	0	0	75	10.0665	0	0	75	9.38915	0	0	75	9.11571	0	0	75	9.65672	0	0
k141_16896_1_1068_+	1065	840.655	11	0.701708	1065	813.823	23	2.8808	1065	805.938	19	3.75804	1065	937.006	137	9.90431	1065	914.855	254	15.2788	1065	959.51	200	12.5708	1065	981.254	213	20.4352	1065	1044.67	219	17.4967	1065	1101.67	159	14.7404
k141_16904_1_6239_-	6237	5948.02	28	0.252446	6237	5675.87	52	0.933871	6237	5537.51	51	1.46813	6237	6082.57	36	0.400923	6237	5954.83	25	0.231036	6237	6028.17	38	0.380173	6237	6102.15	25	0.38569	6237	6173.06	24	0.324491	6237	6356.93	22	0.353458
k141_16904_6363_6461_+	96	14.0493	0	0	96	11.2318	0	0	96	13.8565	0	0	96	14.0357	0	0	96	16.4813	0	0	96	18.8358	0	0	96	17.0604	0	0	96	19.1689	0	0	96	19.2654	0	0
k141_16904_6480_6922_+	435	229.556	0	0	435	241.457	0	0	435	249.304	0	0	435	252.729	0	0	435	248.485	0	0	435	246.313	0	0	435	237.271	0	0	435	253.024	0	0	435	255.577	0	0
k141_16949_1_2173_-	2169	2124.97	24.4358	0.616673	2169	2053.87	38.7644	1.92387	2169	1986.32	28.2655	2.26839	2169	2195.5	25.3312	0.781571	2169	2165.48	44.4213	1.12887	2169	2213.12	34	0.926524	2169	2163.83	28.3518	1.2335	2169	2189.58	20.2948	0.7736	2169	2291.3	29	1.29264
k141_1697_1_229_+	225	72.1138	0	0	225	75.3319	0	0	225	78.4145	0	0	225	80.1138	0	0	225	80.727	0	0	225	80.0472	0	0	225	73.8827	0	0	225	80.956	0	0	225	81.665	0	0
k141_1697_251_4507_+	4245	4028.21	0	0	4245	3159.9	1	0.0322584	4245	4050.65	0	0	4245	4055.1	0	0	4245	4047.46	0	0	4245	4046.39	0	0	4245	4035.21	0	0	4245	3430.05	1	0.0243327	4245	4059.81	0	0
k141_16989_1_1349_-	1338	1121.21	0	0	1338	1131.96	0	0	1338	1143.65	0	0	1338	1148.1	0	0	1338	1140.46	0	0	1338	1139.39	0	0	1338	1128.21	0	0	1338	1148.76	0	0	1338	1152.81	0	0
k141_16993_3296_3586_+	288	113.124	1	0.474053	288	119.585	0	0	288	124.179	0	0	288	127.006	2	1.06672	288	126.348	1	0.43555	288	124.27	1	0.485309	288	116.652	2	1.61406	288	126.648	1	0.65901	288	128.057	4	3.19022
k141_16993_479_766_-	285	111.14	0	0	285	117.361	0	0	285	121.905	0	0	285	124.771	0	0	285	124.196	0	0	285	121.939	0	0	285	114.598	0	0	285	124.424	1	0.670793	285	125.712	2	1.62486
k141_16993_867_2930_-	2061	1844.21	0	0	2061	1167.06	1	0.0873419	2061	1866.65	0	0	2061	1871.1	0	0	2061	1863.46	0	0	2061	1862.39	0	0	2061	1309.37	7	0.50329	2061	1328.08	5	0.314223	2061	1359.54	2	0.150245
k141_169_1674_1790_+	114	17.1204	2	6.26468	114	15.4981	0	0	114	17.566	4	36.2993	114	18.2015	1	3.72167	114	20.1393	2	5.46506	114	24.7418	4	9.75018	114	21.5534	2	8.73568	114	24.8913	0	0	114	24.9243	1	4.09769
k141_169_1875_2588_+	711	574.878	23	2.14553	711	568.306	30	5.38089	711	553.878	21	6.04387	711	617.061	30	3.29336	711	600.768	35	3.20605	711	596.936	28	2.82887	711	575.892	30	4.90413	711	584.977	29	4.13762	711	613.16	29	4.83044
k141_169_1_1663_+	1659	2042.94	84.0136	2.20534	1659	2022.83	135.127	6.80923	1659	1915.88	178.597	14.8599	1659	2014.2	37.5999	1.26453	1659	1978.34	60.2089	1.67482	1659	2021.15	61.2264	1.82694	1659	1976.83	41.3407	1.96874	1659	2036.86	19.3151	0.791458	1659	2084.07	30.6277	1.50094
k141_17005_1_2554_+	2547	2330.21	0	0	2547	2340.96	0	0	2547	2352.65	0	0	2547	2475.23	2	0.0547345	2547	2417.17	3.0063	0.0684435	2547	2348.39	0	0	2547	2473.33	1	0.0380628	2547	2501.03	4.02311	0.134256	2547	2596.69	1	0.0393316
k141_17005_2585_3628_+	1041	824.207	0	0	1041	834.962	0	0	1041	922.846	1	0.172735	1041	851.103	0	0	1041	843.463	0	0	1041	842.391	0	0	1041	831.212	0	0	1041	851.756	0	0	1041	855.807	0	0
k141_17005_3631_5105_+	1470	1253.21	0	0	1470	1263.96	0	0	1470	1275.65	0	0	1470	1280.1	0	0	1470	1272.46	0	0	1470	1271.39	0	0	1470	1260.21	0	0	1470	1280.76	0	0	1470	1284.81	0	0
k141_17014_10405_10791_-	384	185.615	0	0	384	196.672	0	0	384	203.803	0	0	384	273.032	1	0.248103	384	203.326	0	0	384	259.75	1	0.232182	384	192.906	0	0	384	303.573	1	0.274934	384	319.967	2	0.638393
k141_17014_10893_11231_-	336	147.663	3	1.08951	336	186.163	5	2.73774	336	185.399	5	4.29906	336	191.343	2	0.70805	336	188.284	1	0.292278	336	184.052	1	0.327675	336	153.057	0	0	336	190.226	3	1.31626	336	210.546	2	0.970165
k141_17014_11241_12480_-	1236	1688.55	3	0.0952772	1236	1632.62	13	0.811658	1236	1603.47	7	0.695901	1236	1814.07	2	0.074683	1236	1757.72	5	0.156542	1236	1741.61	5	0.173142	1236	1715.08	2	0.109781	1236	1779.97	2	0.0937794	1236	1050.81	0	0
k141_17014_1_134_+	129	22.0135	0	0	129	20.5805	0	0	129	22.5912	0	0	129	23.0741	0	0	129	24.839	0	0	129	29.1673	0	0	129	24.8428	0	0	129	28.8369	0	0	129	28.9526	0	0
k141_17014_284_5411_+	5124	5815.37	10	0.0922156	5124	5580.6	27	0.493172	5124	5502.39	8	0.231766	5124	5976.89	10	0.113337	5124	5905.3	11	0.102508	5124	5966.67	11	0.111184	5124	5977.43	12	0.188994	5124	6131	16	0.217811	5124	6318.22	13	0.210141
k141_17014_5621_6331_+	708	646.742	2	0.165837	708	648.384	1	0.157211	708	633.342	2	0.503387	708	662.586	3	0.306708	708	511.021	0	0	708	509.743	0	0	708	662.037	1	0.1422	708	519.124	0	0	708	523.092	0	0
k141_17014_6348_7323_+	972	1200.55	3	0.134005	972	1158.41	3	0.263981	972	777.655	0	0	972	1269.71	2	0.106702	972	774.463	0	0	972	1227.67	2	0.0982495	972	762.212	0	0	972	1251.43	1	0.0666939	972	786.807	0	0
k141_17014_7469_8976_+	1503	2187	3	0.0735622	1503	2085.04	7	0.342215	1503	2104.8	2	0.151471	1503	2480.53	2	0.0546175	1503	2410.58	3	0.0684869	1503	2421.22	5	0.124543	1503	2408.97	1	0.0390795	1503	1313.76	0	0	1503	2695.04	3	0.113689
k141_17014_8977_9302_-	318	134.339	0	0	318	142.423	1	0.715708	318	147.947	1	1.07747	318	150.881	0	0	318	172.818	1	0.318434	318	147.226	0	0	318	138.938	0	0	318	150.297	0	0	318	152.142	0	0
k141_17014_9323_10204_+	879	996.712	21	1.12988	879	982.592	32	3.31965	879	1026.14	37	5.74784	879	1140.19	28	1.66352	879	1101.44	11	0.549592	879	1090.82	15	0.829317	879	1066.85	12	1.05891	879	1196.96	20	1.39458	879	1244.04	12	0.985163
k141_17017_1_2700_+	2694	1569.95	28.0947	0.959666	2694	1506.88	80.1665	5.42287	2694	1485.22	54	5.79579	2694	1699.55	28	1.11601	2694	1648.11	40.1089	1.33925	2694	1668.49	45	1.62657	2694	1724.38	42.1083	2.29888	2694	1751.39	103	4.90845	2694	1782.85	53.6215	3.07176
k141_17017_2739_3610_+	867	573.364	1	0.0935301	867	567.351	2	0.35933	867	672.691	0	0	867	677.175	0	0	867	669.517	0	0	867	668.461	0	0	867	657.279	0	0	867	605.859	2	0.275518	867	657.108	2.18935	0.340283
k141_17062_145_1020_+	873	656.207	0	0	873	651.545	2	0.312897	873	634.742	4.03005	1.0121	873	668.728	2	0.202594	873	663.658	5	0.414605	873	676.112	5	0.446	873	663.257	0	0	873	681.068	2	0.245093	873	701.499	4	0.582365
k141_17079_1_795_+	792	476.587	5	0.562613	792	454.741	8	1.79325	792	597.786	0	0	792	476.067	44	6.26081	792	469.512	57	6.68093	792	477.183	60	7.58315	792	488.532	116	22.3535	792	475.357	127	22.2985	792	504.019	75	15.1977
k141_17079_847_1056_+	207	61.2797	0	0	207	63.3771	0	0	207	66.3567	0	0	207	67.8516	0	0	207	68.5565	2	1.60542	207	68.9866	1	0.874215	207	62.6822	1	1.50189	207	68.9592	1	1.21032	207	69.5972	1	1.46747
k141_17080_14424_15167_-	741	524.471	0	0	741	535.322	0	0	741	546.846	0	0	741	551.349	0	0	741	543.811	0	0	741	542.639	0	0	741	531.487	0	0	741	552.018	0	0	741	555.965	0	0
k141_17080_15392_15709_+	315	132.131	0	0	315	140.121	0	0	315	145.438	0	0	315	148.511	0	0	315	147.17	0	0	315	144.906	0	0	315	136.74	0	0	315	147.852	0	0	315	149.559	0	0
k141_17080_4987_5196_+	207	61.2797	0	0	207	63.3771	0	0	207	66.3567	0	0	207	67.8516	0	0	207	68.5565	0	0	207	68.9866	0	0	207	62.6822	0	0	207	68.9592	0	0	207	69.5972	0	0
k141_17080_7030_9019_-	1977	1760.21	0	0	1977	1770.96	0	0	1977	1782.65	0	0	1977	1787.1	0	0	1977	1779.46	0	0	1977	1778.39	0	0	1977	1767.21	0	0	1977	1787.76	0	0	1977	1791.81	0	0
k141_17080_9022_14352_-	5319	5102.21	0	0	5319	5112.96	0	0	5319	5124.65	0	0	5319	5129.1	0	0	5319	5121.46	0	0	5319	5120.39	0	0	5319	5109.21	0	0	5319	5129.76	0	0	5319	5133.81	0	0
k141_17086_1326_3339_-	2004	1309.67	19	0.77799	2004	1259.83	48	3.88368	2004	1261.91	22	2.77911	2004	1434.31	118	5.57294	2004	1388.15	162	6.42224	2004	1386.99	179	7.7833	2004	1459.79	179	11.5437	2004	1528.35	178	9.72051	2004	1547.47	206	13.5959
k141_17086_1_1306_-	1302	848.975	8	0.505332	1302	831.298	33	4.04644	1302	806.11	9	1.77975	1302	893.043	56	4.24778	1302	869.096	75	4.749	1302	881.955	66	4.51316	1302	858.969	93	10.1926	1302	869.239	97	9.31374	1302	892.688	118	13.5003
k141_17086_3413_3607_-	192	52.861	0	0	192	53.9655	8	15.1109	192	56.8488	3	8.4122	192	57.6985	15	17.6105	192	58.8758	19	17.7593	192	60.0336	19	19.0872	192	53.9403	20	34.9058	192	59.4034	15	21.0752	192	60.2665	19	32.1988
k141_17086_3611_3925_-	312	129.957	1	0.412649	312	137.8	1	0.739718	312	143.076	1	1.11415	312	146.059	6	2.78271	312	144.813	7	2.66011	312	142.455	15	6.35034	312	134.443	9	6.3021	312	145.367	15	8.61227	312	147.203	13	9.01964
k141_17086_4084_5699_-	1605	1408.5	7	0.266515	1605	1365.94	6	0.447748	1605	1386.09	6	0.690034	1605	1572.58	25	1.07689	1605	1520.83	22	0.796071	1605	1500.22	30	1.20601	1605	1462.69	63	4.0548	1605	1494.89	90	5.02488	1605	1571.59	79	5.13395
k141_17086_5736_6173_-	429	224.161	19	4.54544	429	195.96	22	11.4438	429	195.555	7	5.70609	429	221.507	59	18.0431	429	212.217	69	17.8927	429	209.607	70	20.1407	429	201.167	201	94.0633	429	211.644	185	72.9552	429	218.692	140	65.3819
k141_17086_6184_6884_-	690	620.215	11	0.951113	690	620.178	9	1.47925	690	612.585	3	0.780666	690	623.912	17	1.84574	690	620.433	35	3.10443	690	631.026	42	4.01407	690	626.118	127	19.0954	690	642.425	89	11.5627	690	674.987	77	11.6509
k141_17108_1325_1483_+	156	33.5494	8	12.7876	156	33.0149	9	27.7874	156	35.3793	9	40.5512	156	34.947	7	13.5685	156	36.6706	15	22.5103	156	39.8843	14	21.1694	156	34.351	10	27.4058	156	38.1447	4	8.75219	156	38.7505	2	5.27127
k141_17108_1658_2656_+	996	797.981	120	8.06437	996	779.21	84	10.9885	996	777.355	102	20.9166	996	910.975	92	6.84112	996	893.729	207	12.746	996	933.125	148	9.56544	996	920.954	45	4.59998	996	984.287	23	1.95028	996	1041.73	38	3.72556
k141_17108_1_789_+	786	531.526	148.052	14.9372	786	532.735	126	24.1088	786	563.456	140.507	39.7509	786	663.591	87	8.88105	786	623.911	148.374	13.0871	786	622.636	130.952	12.6841	786	602.08	47	7.34894	786	684.371	33	4.02452	786	718.501	52	7.3916
k141_17108_2807_4990_+	2181	1855.36	103	2.97708	2181	1832.78	178	9.89979	2181	1759.45	147	13.3184	2181	1918.86	107	3.77735	2181	1889.21	265	7.71922	2181	1952.37	229	7.07387	2181	1892.75	180	8.95282	2181	1951.39	93	3.97768	2181	2030.04	97	4.88012
k141_17127_165_2818_+	2652	2435.21	0	0	2652	2445.96	0	0	2652	2457.65	0	0	2652	2462.1	0	0	2652	2454.46	0	0	2652	2797.73	2	0.043113	2652	2442.21	0	0	2652	2462.76	0	0	2652	2884.5	1	0.0354073
k141_17203_1_242_+	237	79.3975	0	0	237	83.5538	0	0	237	86.9215	0	0	237	88.4461	1	0.765891	237	88.9129	2	1.23787	237	88.1039	1	0.684523	237	81.3675	3	3.47098	237	89.0705	0	0	237	161.255	3	1.90008
k141_17203_262_665_+	396	195.931	0	0	396	206.911	0	0	396	214.447	1	0.743344	396	217.198	10	3.11882	396	213.675	18	4.63582	396	211.742	15	4.27235	396	203.081	16	7.41708	396	217.399	19	7.29436	396	219.548	30	13.9558
k141_17203_702_1288_+	585	370.228	0	0	585	381.73	0	0	585	392.335	0	0	585	489.044	3	0.415546	585	475.633	3.64019	0.421173	585	471.183	10.0983	1.29253	585	435.657	5.3494	1.15596	585	447.794	4.29552	0.800624	585	464.979	4.46552	0.980845
k141_17206_1_1677_-	1671	1475.19	1	0.0363525	1671	1453	2	0.140307	1671	1476.65	0	0	1671	1475.85	2.13046	0.0977861	1671	1443.74	2	0.076234	1671	1459.79	1	0.0413134	1671	1461.21	0	0	1671	1397.76	3	0.179135	1671	1485.81	0	0
k141_17227_1_311_-	306	125.65	0	0	306	133.107	2.64042	2.02203	306	138.231	2.41376	2.78354	306	173.793	2	0.779548	306	173.366	4	1.26971	306	183.852	2.20341	0.722785	306	190.719	4	1.97445	306	231.164	4	1.44421	306	261.359	2.26971	0.886942
k141_17227_321_5814_-	5481	4523.92	28	0.331914	5481	4324.04	55	1.29655	5481	4252.12	51	1.91194	5481	4672.46	54	0.782878	5481	4600.34	118	1.41156	5481	4674.42	62	0.79992	5481	4729.68	124	2.46815	5481	4816.87	84	1.45548	5481	4894.85	65	1.35624
k141_17227_5820_9330_-	3501	2648.24	28	0.567	3501	2562.24	42	1.67088	3501	2548.5	42	2.62709	3501	2878.62	100	2.35321	3501	2802.64	129	2.53298	3501	2839.61	127	2.69729	3501	2873.74	175	5.73288	3501	2977.87	127	3.5595	3501	3059.78	93	3.10424
k141_17227_9336_9443_-	105	15.0814	0	0	105	12.9402	0	0	105	15.3541	0	0	105	15.9218	1	4.25455	105	17.6732	0	0	105	21.5046	0	0	105	19.2718	0	0	105	21.8682	2	7.63323	105	21.8644	0	0
k141_17227_9515_9672_+	153	32.0554	0	0	153	31.3089	0	0	153	33.7267	0	0	153	33.0752	1	2.04806	153	34.9737	1	1.5735	153	38.2205	0	0	153	32.8516	0	0	153	36.6647	0	0	153	37.1727	0	0
k141_17227_9759_10283_+	522	353.103	4	0.607492	522	348.182	3	0.878274	522	330.219	13	6.27555	522	371.99	17	3.09573	522	360.589	28	4.2732	522	362.845	18	2.99181	522	337.235	6	1.67494	522	349.913	12	2.86228	522	362.304	8	2.25517
k141_17229_11291_12766_-	1473	1468.6	53	1.93532	1473	1443.91	96	6.77714	1473	1459.74	83	9.06385	1473	1627.75	29	1.20686	1473	1616.52	131	4.45963	1473	1647.69	112	4.09944	1473	1617.35	44	2.56113	1473	1691.21	16	0.789611	1473	1803.73	36	2.03842
k141_17229_12790_13245_-	453	245.5	13	2.8397	453	257.761	23	9.09549	453	265.844	12	7.19555	453	269.145	29	7.29891	453	264.697	40	8.31611	453	262.841	35	8.03079	453	253.556	15	5.56928	453	269.815	14	4.33066	453	272.615	14	5.24494
k141_17229_13427_14749_-	1320	810.991	132	8.7285	1320	778.562	143	18.7223	1320	761.967	96	20.0838	1320	853.424	76	6.03246	1320	848.848	230	14.911	1320	884.25	244	16.6417	1320	897.045	77	8.08087	1320	927.878	82	7.37589	1320	987.926	86	8.89072
k141_17229_14861_15703_-	840	526.482	170	17.316	840	499.381	207	42.2526	840	502.023	161	51.1225	840	601.978	200	22.5058	840	584.91	387	36.4108	840	608.629	240	23.7816	840	624.233	125	18.8515	840	667.855	62	7.74821	840	702.634	107	15.5531
k141_17229_15762_17951_-	2187	1996.68	149	4.00185	2187	1943.59	278	14.5799	2187	1875.45	217	18.4444	2187	2032.17	244	8.13346	2187	2002.5	368	10.1131	2187	2026.46	219	6.51762	2187	2010.5	210	9.83323	2187	2026.57	123	5.06565	2187	2097.72	107	5.20952
k141_17229_1695_3279_-	1578	1457.64	832	30.6094	1578	1463.24	1015	70.7074	1578	1449.63	671	73.7861	1578	1600.41	421	17.8195	1578	1546.38	1085	38.612	1578	1546.85	1053	41.0546	1578	1505.03	527	32.9646	1578	1611.49	286	14.8126	1578	1669.74	399	24.4055
k141_17229_17988_22712_-	4710	4790.51	975	10.9145	4710	4607.44	1626	35.973	4710	4513.8	1135	40.0833	4710	5025.38	551	7.42725	4710	4905.36	1214	13.6194	4710	4933.97	1211	14.8023	4710	4780.18	637	12.5452	4710	4864.1	415	7.12093	4710	5057.34	426	8.603
k141_17229_1_117_-	117	18.0088	0	0	117	16.4396	0	0	117	18.3838	0	0	117	19.0927	0	0	117	20.9972	0	0	117	25.7345	0	0	117	22.2978	0	0	117	25.829	0	0	117	25.9385	0	0
k141_17229_22726_23488_-	756	544.203	3	0.295626	756	533.833	7	1.33662	756	511.813	3	0.934373	756	540.397	6	0.752114	756	533.418	10	1.03167	756	549.268	9	0.988192	756	527.297	8	1.42829	756	538.181	1	0.155083	756	575.705	1	0.177404
k141_17229_23579_25732_-	2151	2096.14	911	23.3066	2151	2021.9	1760	88.7296	2151	2016.44	1332	105.3	2151	2290.16	570	16.8599	2151	2249.11	1172	28.6764	2151	2299.97	1201	31.4923	2151	2279.39	806	33.2887	2151	2407.97	410	14.211	2151	2546.16	532	21.3397
k141_17229_25828_33550_-	7704	7064.88	2482	18.8399	7704	6809.03	4579	68.549	7704	6690.94	3095	73.7368	7704	7394.14	2614	23.9477	7704	7245.64	4203	31.9221	7704	7274.25	3288	27.26	7704	7211.79	2680	34.9843	7704	7362.85	2285	25.9019	7704	7632.94	3151	42.1618
k141_17229_33762_37990_-	4218	4247.72	404	5.10044	4218	4072.21	824	20.6259	4218	3956.43	699	28.1633	4218	4315.39	181	2.84122	4218	4228.49	486	6.32499	4218	4287.21	462	6.49906	4218	4301.39	210	4.59612	4218	4329.89	95	1.83121	4218	4449.86	147	3.37391
k141_17229_3545_4216_-	669	332.101	50	8.07388	669	334.099	75	22.8824	669	337.503	61	28.8112	669	384.616	95	16.7318	669	356.08	160	24.7276	669	355.437	89	15.1012	669	330.593	63	17.9402	669	364.363	46	10.5369	669	377.494	51	13.7982
k141_17229_38037_38674_-	630	369.648	143	20.7458	630	383.883	248	65.8519	630	403.941	184	72.6124	630	449.738	167	25.1537	630	428.529	275	35.3151	630	426.64	246	34.7742	630	424.493	85	18.8508	630	444.452	95	17.8398	630	467.388	89	19.448
k141_17229_38863_41401_-	2532	2553.17	866	18.1895	2532	2489.8	1613	66.0367	2532	2422.78	936	61.5847	2532	2622.37	324	8.36944	2532	2571.35	813	17.3995	2532	2588.95	750	17.4711	2532	2535.87	431	16.0004	2532	2544.31	261	8.56175	2532	2651.33	326	12.5579
k141_17229_41441_45105_-	3651	3242.41	322	5.32562	3651	3092.35	688	22.6786	3651	3026.9	478	25.1733	3651	3459.21	266	5.20895	3651	3395.42	675	10.94	3651	3466.95	630	10.9591	3651	3456.93	247	6.72647	3651	3629.88	159	3.65592	3651	3751.6	176	4.79135
k141_17229_4219_4470_-	249	87.245	6	3.68801	249	91.7455	12	13.3325	249	95.4645	6	10.0189	249	97.1799	4	2.78823	249	97.5108	13	7.33667	249	95.9371	11	6.91495	249	89.4238	7	7.3693	249	97.5474	6	5.13366	249	98.6305	4	4.14201
k141_17229_4482_6922_-	2433	1904.46	108	3.04111	2433	1827.77	232	12.9384	2433	1802.25	149	13.179	2433	1988.47	169	5.75722	2433	1953.89	271	7.6327	2433	1989.83	205	6.21328	2433	1996.66	182	8.58121	2433	2025.77	130	5.35605	2433	2094.58	165	8.04544
k141_17229_45221_46710_-	1479	1099.02	1127	54.9923	1479	1043.47	1605	156.787	1479	1042.01	1184	181.13	1479	1152.38	837	49.2012	1479	1130.05	1729	84.1989	1479	1126.85	1495	80.0123	1479	1141.42	743	61.2808	1479	1157.87	273	19.6785	1479	1187.01	399	34.3307
k141_17229_46812_47405_-	591	308.541	1787	310.595	591	335.73	2777	843.142	591	337.716	2060	972.358	591	368.797	773	141.983	591	352.061	1779	278.078	591	355.072	1652	280.593	591	329.77	488	139.312	591	346.715	248	59.6994	591	366.482	291	81.0967
k141_17229_47469_48212_-	741	468.532	5911	676.556	741	474.782	6198	1330.68	741	465.039	4420	1515.1	741	478.345	2281	323.021	741	475.894	4155	480.473	741	479	3993	502.744	741	483.893	1486	289.102	741	479.367	1193	207.713	741	498.487	1213	248.525
k141_17229_48251_52286_-	4023	3393.41	772	12.2001	4023	3292.98	1093	33.8335	4023	3166.48	505	25.4229	4023	3414.97	1094	21.7008	4023	3364.31	2508	41.0242	4023	3406.28	2017	35.7115	4023	3339.93	3894	109.759	4023	3366.82	1808	44.8197	4023	3453.84	1631	48.2297
k141_17229_52337_52765_-	426	237.087	92	20.8095	426	230.641	44	19.4461	426	237.79	15	10.0556	426	273.819	97	23.9968	426	258.779	201	42.744	426	257.742	99	23.1651	426	244.343	195	75.1304	426	291.928	156	44.6006	426	303.186	152	51.2032
k141_17229_52877_56558_-	3669	3041.83	520	9.16749	3669	2931.32	1177	40.9288	3669	2882.83	712	39.3706	3669	3119.05	603	13.0961	3669	3066.5	1213	21.7684	3669	3087.27	1141	22.2891	3669	3019.28	749	23.3539	3669	3081.39	323	8.74876	3669	3170.44	469	15.1083
k141_17229_546_806_-	258	93.0349	1150	662.878	258	97.8555	1294	1347.92	258	101.982	1220	1906.98	258	163.438	1435	594.764	258	103.965	1468	777.046	258	102.204	1083	639.062	258	95.7034	441	433.803	258	104.15	616	493.645	258	105.255	830	805.374
k141_17229_56570_57025_-	453	245.5	23	5.02409	453	205.374	42	20.8458	453	213.855	25	18.635	453	260.947	28	7.26861	453	243.574	38	8.58541	453	231.259	50	13.0393	453	221.43	28	11.9043	453	240.331	13	4.51466	453	252.656	37	14.9567
k141_17229_57039_59063_-	2022	1561.62	253	8.68812	2022	1503.19	552	37.4317	2022	1482.81	351	37.734	2022	1630.66	217	9.0145	2022	1594.27	545	18.8123	2022	1605.51	521	19.5707	2022	1602.21	412	24.2081	2022	1663.17	179	8.98272	2022	1705.88	222	13.2913
k141_17229_59082_59726_-	642	333.653	89	14.3046	642	315.203	150	48.5083	642	305.785	103	53.6946	642	330.492	68	13.9378	642	324.268	190	32.2447	642	330.515	158	28.8303	642	315.03	75	22.4125	642	326.364	32	8.1835	642	336.068	39	11.8522
k141_17229_59729_60613_-	882	622.533	29	2.49814	882	587.407	60	10.4118	882	584.087	51	13.9188	882	699.059	25	2.42255	882	702.769	49	3.837	882	750.446	51	4.09859	882	717.755	24	3.14787	882	808.581	12	1.23865	882	866.048	18	2.12272
k141_17229_60615_63771_-	3150	2690.32	267	5.32217	3150	2584.01	507	20	3150	2487.75	283	18.1339	3150	2771.8	263	6.42746	3150	2702.78	449	9.14206	3150	2725.32	405	8.96231	3150	2642.92	286	10.1874	3150	2727.8	163	4.9873	3150	2792.35	213	7.79062
k141_17229_63789_65928_-	2130	1642.89	150	4.89626	2130	1565.42	311	20.2509	2130	1579.32	225	22.7103	2130	1787.79	175	6.63081	2130	1738.01	263	8.32745	2130	1765.35	256	8.74566	2130	1749.54	179	9.63185	2130	1854.61	116	5.22031	2130	1928.22	152	8.05099
k141_17229_65952_67248_-	1287	1063.35	178	8.9769	1287	1035.87	368	36.2126	1287	1028.23	250	38.7577	1287	1147.62	183	10.8019	1287	1120.19	260	12.7729	1287	1121.02	253	13.611	1287	1082.87	233	20.2564	1287	1139.76	180	13.1811	1287	1171.6	166	14.4708
k141_17229_67264_67635_-	369	173.517	54	16.6892	369	183.933	108	59.8521	369	190.62	79	66.0646	369	197.078	71	24.4042	369	187.223	105	30.863	369	186.869	95	30.6599	369	180.168	103	53.8197	369	182.217	50	22.9019	369	186.414	63	34.5163
k141_17229_67645_72024_-	4368	3645.12	580	8.53292	4368	3498.46	1209	35.2262	4368	3423.5	704	32.7803	4368	3849.79	483	8.49876	4368	3749.83	1062	15.5855	4368	3729.17	963	15.5739	4368	3683	913	23.3373	4368	3723.15	411	9.21346	4368	3841.35	612	16.2716
k141_17229_6924_7955_-	1029	974.815	68	3.74083	1029	963.066	203	21.486	1029	952.332	120	20.0864	1029	1004.25	94	6.34062	1029	983.019	202	11.3083	1029	996.569	161	9.7432	1029	969.853	68	6.60062	1029	1006.49	47	3.89746	1029	1030.86	58	5.74635
